repo_full_name,repo_metadata_error,repo_html_url,repo_stargazers_count,repo_forks_count,repo_created_at,repo_pushed_at,repo_language,repo_license_spdx_id,target_metadata_filename,fetch_status,fetch_error,parse_status,parse_error,completeness_score,completeness_missing_keys,schema_valid,schema_errors,core_score,core_missing,extended_score,extended_missing,present_fields_count,all_fields_count,present_fields
spectra-to-knowledge/SpectraToQueries,,https://github.com/spectra-to-knowledge/SpectraToQueries,1,1,2023-12-12T21:44:23+00:00,2025-04-02T10:46:28+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;maintainer;softwareSuggestions;softwareRequirements;keywords;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus
IPBES-Data/IPBES.R,,https://github.com/IPBES-Data/IPBES.R,2,0,2023-09-26T10:57:38+00:00,2025-03-19T09:46:50+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.19230769230769232,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,18,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;readme
cristal-smac/sumo-experiments,,https://github.com/cristal-smac/sumo-experiments,3,0,2023-10-03T07:07:24+00:00,2025-03-19T09:57:55+00:00,Python,LGPL-2.1,codemeta.json,found,,True,,1.0,,True,,1.0,,0.19230769230769232,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;readme;hasSourceCode;isSourceCodeOf,21,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;name;version;description;applicationCategory;releaseNotes;developmentStatus;isPartOf;referencePublication;keywords;programmingLanguage;operatingSystem;softwareRequirements;author;contributor
rciam/rciam-federation-registry,,https://github.com/rciam/rciam-federation-registry,2,5,2020-03-27T13:41:42+00:00,2025-03-20T12:14:16+00:00,JavaScript,Apache-2.0,codemeta.json,found,,True,,0.7777777777777778,@type;license,False,Validation Error: '@type' is a required property (Path: ),0.7777777777777778,@type;license,0.038461538461538464,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,14,61,@context;type;author;contactPoint;codeRepository;dateCreated;datePublished;description;keywords;name;programmingLanguage;version;contIntegration;codemeta:continuousIntegration
AlexStormwood/alexstormwood.com,,https://github.com/AlexStormwood/alexstormwood.com,1,0,2023-03-22T03:32:20+00:00,2025-03-25T03:49:45+00:00,MDX,MIT,codemeta.json,found,,True,,0.8888888888888888,@type,False,Validation Error: '@type' is a required property (Path: ),0.8888888888888888,@type,0.1346153846153846,targetProduct;applicationCategory;applicationSubCategory;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,21,61,@context;type;author;codeRepository;url;dateCreated;dateModified;datePublished;description;abstract;downloadUrl;keywords;license;name;programmingLanguage;runtimePlatform;version;contIntegration;codemeta:continuousIntegration;developmentStatus;issueTracker
EarthyScience/RQADeforestation.jl,,https://github.com/EarthyScience/RQADeforestation.jl,1,1,2024-10-28T13:10:18+00:00,2025-03-31T09:43:28+00:00,Julia,MIT,codemeta.json,found,,True,,0.6666666666666666,@type;version;codeRepository,False,Validation Error: '@type' is a required property (Path: ),0.6666666666666666,@type;version;codeRepository,0.15384615384615385,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;readme;hasSourceCode;isSourceCodeOf,15,61,@context;type;applicationCategory;author;dateCreated;description;funder;isPartOf;keywords;license;name;operatingSystem;programmingLanguage;developmentStatus;referencePublication
ropensci-review-tools/goodpractice,,https://github.com/ropensci-review-tools/goodpractice,466,37,2016-01-31T16:46:37+00:00,2024-11-18T14:45:22+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.2692307692307692,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,23,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration
kgoldfeld/simstudy,,https://github.com/kgoldfeld/simstudy,82,7,2016-06-17T13:56:22+00:00,2024-07-29T18:54:50+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.34615384615384615,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightYear;editor;encoding;fileFormat;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,27,61,@context;@type;identifier;description;name;codeRepository;relatedLink;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;releaseNotes;readme;fileSize;contIntegration;developmentStatus;keywords;citation
RobinDenz1/adjustedCurves,,https://github.com/RobinDenz1/adjustedCurves,37,4,2021-01-31T13:06:10+00:00,2025-02-16T10:06:39+00:00,R,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;keywords
rsdoiel/block_extractor,,https://github.com/rsdoiel/block_extractor,0,0,2025-03-19T23:51:41+00:00,2025-03-20T00:14:23+00:00,TypeScript,BSD-3-Clause,codemeta.json,found,,True,,0.8888888888888888,@type,False,Validation Error: '@type' is a required property (Path: ),0.8888888888888888,@type,0.11538461538461539,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,16,61,@context;type;codeRepository;author;dateCreated;dateModified;description;name;license;programmingLanguage;runtimePlatform;softwareRequirements;version;developmentStatus;issueTracker;releaseNotes
aravind-j/EvaluateCore,,https://github.com/aravind-j/EvaluateCore,1,0,2019-09-27T15:41:35+00:00,2025-03-10T15:37:33+00:00,HTML,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,False,"Validation Error: ['https://www.repostatus.org/#active', 'https://lifecycle.r-lib.org/articles/stages.html#stable'] is not of type 'string' (Path: developmentStatus)",0.8888888888888888,datePublished/Modified/Created,0.28846153846153844,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,24,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;readme;contIntegration;developmentStatus;keywords
ropensci/quadkeyr,,https://github.com/ropensci/quadkeyr,12,5,2023-12-04T21:15:04+00:00,2025-03-25T19:51:20+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.3076923076923077,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,25,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;readme;contIntegration;developmentStatus;review;keywords
oggioniale/WISP.data,,https://github.com/oggioniale/WISP.data,0,0,2024-10-15T16:26:58+00:00,2025-04-03T12:36:42+00:00,R,Apache-2.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.19230769230769232,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,18,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;funder;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation
Moohan/octopusR,,https://github.com/Moohan/octopusR,4,2,2022-02-08T17:16:51+00:00,2025-03-31T00:18:13+00:00,R,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,20,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;maintainer;softwareSuggestions;softwareRequirements;fileSize;releaseNotes;contIntegration
cetoolbox/cetoolbox,,https://github.com/cetoolbox/cetoolbox,6,5,2015-01-23T15:18:00+00:00,2025-03-20T12:42:33+00:00,Java,Apache-2.0,codemeta.json,found,,True,,0.8888888888888888,@type,False,Validation Error: '@type' is a required property (Path: ),0.8888888888888888,@type,0.1346153846153846,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;readme;hasSourceCode;isSourceCodeOf,17,61,@context;type;applicationCategory;author;codeRepository;dateCreated;datePublished;description;identifier;license;name;operatingSystem;programmingLanguage;version;developmentStatus;issueTracker;referencePublication
EVERSE-ResearchSoftware/RSQKit,,https://github.com/EVERSE-ResearchSoftware/RSQKit,34,38,2024-03-05T10:28:13+00:00,2025-04-03T07:30:00+00:00,HTML,NOASSERTION,codemeta.json,found,,True,,0.6666666666666666,@type;version;datePublished/Modified/Created,False,Validation Error: '@type' is a required property (Path: ),0.6666666666666666,@type;version;datePublished/Modified/Created,0.057692307692307696,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,10,61,@context;type;author;codeRepository;description;license;name;funder;readme;issueTracker
super-lou/dataverseuR,,https://github.com/super-lou/dataverseuR,0,0,2025-01-28T15:23:11+00:00,2025-04-04T13:02:13+00:00,R,AGPL-3.0,codemeta.json,found,,True,,0.8888888888888888,@type,False,Validation Error: '@type' is a required property (Path: ),0.8888888888888888,@type,0.07692307692307693,runtimePlatform;targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,15,61,@context;type;applicationCategory;author;codeRepository;dateCreated;dateModified;datePublished;description;license;name;operatingSystem;programmingLanguage;version;developmentStatus
rcsb/py-rcsb-api,,https://github.com/rcsb/py-rcsb-api,22,3,2024-04-15T22:59:17+00:00,2025-03-20T20:09:10+00:00,Python,MIT,codemeta.json,found,,True,,0.6666666666666666,@type;author/creator;version,False,Validation Error: '@type' is a required property (Path: ),0.6666666666666666,@type;author/creator;version,0.057692307692307696,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;type;codeRepository;dateCreated;datePublished;description;license;name;operatingSystem;programmingLanguage;relatedLink
janelia-python/arena_interface_python,,https://github.com/janelia-python/arena_interface_python,0,1,2023-10-17T17:52:07+00:00,2025-04-01T19:19:27+00:00,Python,NOASSERTION,codemeta.json,found,,True,,1.0,,True,,1.0,,0.019230769230769232,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;@type;license;codeRepository;dateCreated;dateModified;name;version;description;programmingLanguage;author
janelia-python/hex_maze_interface_python,,https://github.com/janelia-python/hex_maze_interface_python,0,0,2025-01-14T16:08:56+00:00,2025-04-03T20:01:08+00:00,Python,NOASSERTION,codemeta.json,found,,True,,1.0,,True,,1.0,,0.019230769230769232,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;@type;license;codeRepository;dateCreated;dateModified;name;version;description;programmingLanguage;author
ericgiunta/Colossus,,https://github.com/ericgiunta/Colossus,1,0,2022-06-03T14:24:10+00:00,2025-04-01T21:27:41+00:00,C++,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.25,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,21,61,@context;@type;identifier;description;name;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;author;contributor;copyrightHolder;funder;maintainer;softwareSuggestions;softwareRequirements;keywords;fileSize;releaseNotes
cosimoNigro/agnpy,,https://github.com/cosimoNigro/agnpy,51,33,2019-12-17T09:59:17+00:00,2025-04-03T00:13:05+00:00,Jupyter Notebook,BSD-3-Clause,codemeta.json,found,,True,,1.0,,True,,1.0,,0.3269230769230769,runtimePlatform;targetProduct;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;continuousIntegration;buildInstructions;embargoEndDate;hasSourceCode;isSourceCodeOf,28,61,@context;@type;license;dateCreated;datePublished;dateModified;codeRepository;issueTracker;downloadUrl;name;version;identifier;description;applicationCategory;funding;developmentStatus;isPartOf;referencePublication;readme;softwareVersion;funder;keywords;programmingLanguage;operatingSystem;softwareRequirements;author;contributor;maintainer
nkrofta/Topological-Groups,,https://github.com/nkrofta/Topological-Groups,0,0,2024-07-29T02:21:54+00:00,2024-08-21T01:58:42+00:00,Isabelle,MIT,codemeta.json,found,,True,,0.7777777777777778,@type;version,False,Validation Error: '@type' is a required property (Path: ),0.7777777777777778,@type;version,0.038461538461538464,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,11,61,@context;type;author;codeRepository;dateCreated;datePublished;description;license;name;programmingLanguage;runtimePlatform
ropensci/ijtiff,,https://github.com/ropensci/ijtiff,17,9,2018-02-22T05:31:54+00:00,2025-03-23T02:26:45+00:00,R,,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.3076923076923077,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;embargoEndDate;funding;referencePublication;hasSourceCode;isSourceCodeOf,25,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;contributor;maintainer;softwareSuggestions;softwareRequirements;fileSize;citation;releaseNotes;readme;contIntegration;developmentStatus;keywords
bogdan-tanygin/spacetime-sym,,https://github.com/bogdan-tanygin/spacetime-sym,1,0,2024-02-26T11:41:28+00:00,2024-11-28T16:14:04+00:00,Python,NOASSERTION,codemeta.json,found,,True,,0.8888888888888888,name,False,Validation Error: 'name' is a required property (Path: ),0.8888888888888888,name,0.038461538461538464,programmingLanguage;runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,13,61,@context;@type;author;identifier;codeRepository;datePublished;dateModified;dateCreated;description;keywords;license;title;version
izus-fokus/metadata2dataverse,,https://github.com/izus-fokus/metadata2dataverse,4,3,2022-04-07T09:47:48+00:00,2024-12-03T21:25:50+00:00,Python,MIT,codemeta.json,found,,True,,1.0,,True,,1.0,,0.1346153846153846,runtimePlatform;targetProduct;applicationCategory;applicationSubCategory;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;releaseNotes;softwareHelp;softwareRequirements;softwareVersion;storageRequirements;supportingData;citation;copyrightHolder;copyrightYear;editor;encoding;fileFormat;keywords;producer;provider;publisher;sponsor;isAccessibleForFree;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,18,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;downloadUrl;issueTracker;name;version;description;isPartOf;funder;programmingLanguage;operatingSystem;author;contributor
serkor1/SLmetrics,,https://github.com/serkor1/SLmetrics,22,4,2024-08-24T17:09:25+00:00,2025-04-03T06:32:27+00:00,C++,GPL-3.0,codemeta.json,found,,True,,0.8888888888888888,datePublished/Modified/Created,True,,0.8888888888888888,datePublished/Modified/Created,0.21153846153846154,targetProduct;applicationCategory;applicationSubCategory;downloadUrl;installUrl;memoryRequirements;operatingSystem;permissions;processorRequirements;releaseNotes;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightYear;editor;encoding;fileFormat;funder;keywords;producer;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;sameAs;url;review;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;referencePublication;readme;hasSourceCode;isSourceCodeOf,19,61,@context;@type;identifier;description;name;relatedLink;codeRepository;issueTracker;license;version;programmingLanguage;runtimePlatform;provider;author;copyrightHolder;maintainer;softwareSuggestions;softwareRequirements;fileSize
andriumon/OpenScienceAI,,https://github.com/andriumon/OpenScienceAI,0,0,2023-02-03T11:13:49+00:00,2023-03-09T00:24:06+00:00,Python,MIT,codemeta.json,found,,True,,1.0,,True,,1.0,,0.1346153846153846,targetProduct;applicationSubCategory;downloadUrl;fileSize;installUrl;memoryRequirements;permissions;processorRequirements;softwareHelp;softwareVersion;storageRequirements;supportingData;citation;contributor;copyrightHolder;copyrightYear;editor;encoding;fileFormat;funder;producer;provider;publisher;sponsor;isAccessibleForFree;isPartOf;hasPart;position;identifier;sameAs;url;relatedLink;review;softwareSuggestions;maintainer;continuousIntegration;buildInstructions;developmentStatus;embargoEndDate;funding;issueTracker;referencePublication;readme;hasSourceCode;isSourceCodeOf,18,61,@context;@type;license;codeRepository;dateCreated;datePublished;dateModified;name;version;description;applicationCategory;releaseNotes;keywords;programmingLanguage;runtimePlatform;operatingSystem;softwareRequirements;author
